transaction_id|transaction_date|transaction_time|transaction_qty|store_id|store_location|product_id|unit_price|product_category|product_type|product_detail
236|2023-01-01|13:19:09|1|8|Hell's Kitchen|75|3.5|Bakery|Pastry|Croissant
237|2023-01-01|13:19:36|1|3|Astoria|23|2.5|Coffee|Drip coffee|Our Old Time Diner Blend Rg
238|2023-01-01|13:19:56|2|8|Hell's Kitchen|31|2.2|Coffee|Gourmet brewed coffee|Ethiopia Sm
239|2023-01-01|13:20:51|2|3|Astoria|35|3.1|Coffee|Premium brewed coffee|Jamaican Coffee River Rg
240|2023-01-01|13:21:23|2|3|Astoria|38|3.75|Coffee|Barista Espresso|Latte
241|2023-01-01|13:22:11|1|5|Lower Manhattan|23|2.5|Coffee|Drip coffee|Our Old Time Diner Blend Rg
242|2023-01-01|13:22:45|2|3|Astoria|46|2.5|Tea|Brewed Green tea|Serenity Green Tea Rg
243|2023-01-01|13:23:54|2|3|Astoria|58|3.5|Drinking Chocolate|Hot chocolate|Dark chocolate Rg
244|2023-01-01|13:24:29|2|5|Lower Manhattan|60|3.75|Drinking Chocolate|Hot chocolate|Sustainably Grown Organic Rg
245|2023-01-01|13:30:49|2|5|Lower Manhattan|31|2.2|Coffee|Gourmet brewed coffee|Ethiopia Sm
246|2023-01-01|13:32:07|2|5|Lower Manhattan|25|2.2|Coffee|Organic brewed coffee|Brazilian Sm
247|2023-01-01|13:32:34|1|5|Lower Manhattan|87|3.0|Coffee|Barista Espresso|Ouro Brasileiro shot
248|2023-01-01|13:34:12|2|3|Astoria|28|2.0|Coffee|Gourmet brewed coffee|Columbian Medium Roast Sm
249|2023-01-01|13:38:09|1|8|Hell's Kitchen|27|3.5|Coffee|Organic brewed coffee|Brazilian Lg
250|2023-01-01|13:38:11|2|8|Hell's Kitchen|40|3.75|Coffee|Barista Espresso|Cappuccino
251|2023-01-01|13:39:41|1|5|Lower Manhattan|51|3.0|Tea|Brewed Black tea|Earl Grey Lg
252|2023-01-01|13:40:47|2|3|Astoria|54|2.5|Tea|Brewed Chai tea|Morning Sunrise Chai Rg
253|2023-01-01|13:41:09|2|3|Astoria|42|2.5|Tea|Brewed herbal tea|Lemon Grass Rg
254|2023-01-01|13:42:10|1|3|Astoria|43|3.0|Tea|Brewed herbal tea|Lemon Grass Lg
255|2023-01-01|13:42:49|1|5|Lower Manhattan|36|3.75|Coffee|Premium brewed coffee|Jamaican Coffee River Lg
256|2023-01-01|13:42:58|1|5|Lower Manhattan|52|2.5|Tea|Brewed Chai tea|Traditional Blend Chai Rg
257|2023-01-01|13:42:58|1|5|Lower Manhattan|72|3.25|Bakery|Scone|Ginger Scone
258|2023-01-01|13:43:18|2|3|Astoria|54|2.5|Tea|Brewed Chai tea|Morning Sunrise Chai Rg
259|2023-01-01|13:43:18|1|3|Astoria|69|3.25|Bakery|Biscotti|Hazelnut Biscotti
260|2023-01-01|13:43:41|2|5|Lower Manhattan|25|2.2|Coffee|Organic brewed coffee|Brazilian Sm
261|2023-01-01|13:44:26|1|3|Astoria|57|3.1|Tea|Brewed Chai tea|Spicy Eye Opener Chai Lg
262|2023-01-01|13:47:51|1|8|Hell's Kitchen|40|3.75|Coffee|Barista Espresso|Cappuccino
263|2023-01-01|13:49:03|2|8|Hell's Kitchen|22|2.0|Coffee|Drip coffee|Our Old Time Diner Blend Sm
264|2023-01-01|13:50:09|1|5|Lower Manhattan|53|3.0|Tea|Brewed Chai tea|Traditional Blend Chai Lg
265|2023-01-01|13:50:47|2|8|Hell's Kitchen|54|2.5|Tea|Brewed Chai tea|Morning Sunrise Chai Rg
266|2023-01-01|13:51:56|2|8|Hell's Kitchen|32|3.0|Coffee|Gourmet brewed coffee|Ethiopia Rg
267|2023-01-01|13:53:04|2|3|Astoria|38|3.75|Coffee|Barista Espresso|Latte
268|2023-01-01|13:53:31|1|8|Hell's Kitchen|33|3.5|Coffee|Gourmet brewed coffee|Ethiopia Lg
269|2023-01-01|13:54:18|2|8|Hell's Kitchen|22|2.0|Coffee|Drip coffee|Our Old Time Diner Blend Sm
270|2023-01-01|13:55:04|1|5|Lower Manhattan|42|2.5|Tea|Brewed herbal tea|Lemon Grass Rg
271|2023-01-01|13:55:50|2|8|Hell's Kitchen|45|3.0|Tea|Brewed herbal tea|Peppermint Lg
272|2023-01-01|13:56:15|2|8|Hell's Kitchen|48|2.5|Tea|Brewed Black tea|English Breakfast Rg
273|2023-01-01|13:56:24|1|8|Hell's Kitchen|53|3.0|Tea|Brewed Chai tea|Traditional Blend Chai Lg
274|2023-01-01|13:57:34|2|5|Lower Manhattan|27|3.5|Coffee|Organic brewed coffee|Brazilian Lg
275|2023-01-01|13:57:34|1|5|Lower Manhattan|71|3.75|Bakery|Pastry|Chocolate Croissant
276|2023-01-01|13:58:10|2|3|Astoria|46|2.5|Tea|Brewed Green tea|Serenity Green Tea Rg
277|2023-01-01|13:58:11|1|5|Lower Manhattan|34|2.45|Coffee|Premium brewed coffee|Jamaican Coffee River Sm
278|2023-01-01|13:59:58|2|5|Lower Manhattan|39|4.25|Coffee|Barista Espresso|Latte Rg
279|2023-01-01|14:03:34|2|5|Lower Manhattan|25|2.2|Coffee|Organic brewed coffee|Brazilian Sm
280|2023-01-01|14:03:34|1|5|Lower Manhattan|69|3.25|Bakery|Biscotti|Hazelnut Biscotti
281|2023-01-01|14:03:41|1|3|Astoria|32|3.0|Coffee|Gourmet brewed coffee|Ethiopia Rg
282|2023-01-01|14:07:12|2|3|Astoria|41|4.25|Coffee|Barista Espresso|Cappuccino Lg
283|2023-01-01|14:07:56|1|3|Astoria|23|2.5|Coffee|Drip coffee|Our Old Time Diner Blend Rg
284|2023-01-01|14:08:03|1|8|Hell's Kitchen|24|3.0|Coffee|Drip coffee|Our Old Time Diner Blend Lg
285|2023-01-01|14:08:03|1|8|Hell's Kitchen|71|3.75|Bakery|Pastry|Chocolate Croissant
286|2023-01-01|14:11:14|2|8|Hell's Kitchen|60|3.75|Drinking Chocolate|Hot chocolate|Sustainably Grown Organic Rg
287|2023-01-01|14:13:28|2|5|Lower Manhattan|57|3.1|Tea|Brewed Chai tea|Spicy Eye Opener Chai Lg
288|2023-01-01|14:19:57|2|5|Lower Manhattan|23|2.5|Coffee|Drip coffee|Our Old Time Diner Blend Rg
289|2023-01-01|14:20:06|2|3|Astoria|35|3.1|Coffee|Premium brewed coffee|Jamaican Coffee River Rg
290|2023-01-01|14:20:08|2|3|Astoria|42|2.5|Tea|Brewed herbal tea|Lemon Grass Rg
291|2023-01-01|14:22:01|2|8|Hell's Kitchen|49|3.0|Tea|Brewed Black tea|English Breakfast Lg
292|2023-01-01|14:22:38|2|5|Lower Manhattan|39|4.25|Coffee|Barista Espresso|Latte Rg
293|2023-01-01|14:23:28|1|8|Hell's Kitchen|55|4.0|Tea|Brewed Chai tea|Morning Sunrise Chai Lg
294|2023-01-01|14:23:28|1|8|Hell's Kitchen|71|3.75|Bakery|Pastry|Chocolate Croissant
295|2023-01-01|14:24:55|2|3|Astoria|41|4.25|Coffee|Barista Espresso|Cappuccino Lg
296|2023-01-01|14:24:55|1|3|Astoria|79|3.75|Bakery|Scone|Jumbo Savory Scone
297|2023-01-01|14:25:32|2|3|Astoria|58|3.5|Drinking Chocolate|Hot chocolate|Dark chocolate Rg
298|2023-01-01|14:25:39|2|5|Lower Manhattan|24|3.0|Coffee|Drip coffee|Our Old Time Diner Blend Lg
299|2023-01-01|14:26:36|1|8|Hell's Kitchen|61|4.75|Drinking Chocolate|Hot chocolate|Sustainably Grown Organic Lg
300|2023-01-01|14:29:05|2|5|Lower Manhattan|45|3.0|Tea|Brewed herbal tea|Peppermint Lg
301|2023-01-01|14:29:50|2|5|Lower Manhattan|49|3.0|Tea|Brewed Black tea|English Breakfast Lg
302|2023-01-01|14:29:50|1|5|Lower Manhattan|78|4.5|Bakery|Scone|Scottish Cream Scone 
303|2023-01-01|14:30:51|1|8|Hell's Kitchen|48|2.5|Tea|Brewed Black tea|English Breakfast Rg
304|2023-01-01|14:30:58|1|5|Lower Manhattan|57|3.1|Tea|Brewed Chai tea|Spicy Eye Opener Chai Lg
305|2023-01-01|14:31:26|1|5|Lower Manhattan|42|2.5|Tea|Brewed herbal tea|Lemon Grass Rg
306|2023-01-01|14:32:20|2|8|Hell's Kitchen|30|3.0|Coffee|Gourmet brewed coffee|Columbian Medium Roast Lg
307|2023-01-01|14:32:42|2|5|Lower Manhattan|41|4.25|Coffee|Barista Espresso|Cappuccino Lg
308|2023-01-01|14:32:54|2|8|Hell's Kitchen|39|4.25|Coffee|Barista Espresso|Latte Rg
309|2023-01-01|14:35:47|1|3|Astoria|55|4.0|Tea|Brewed Chai tea|Morning Sunrise Chai Lg
310|2023-01-01|14:36:23|2|3|Astoria|30|3.0|Coffee|Gourmet brewed coffee|Columbian Medium Roast Lg
311|2023-01-01|14:36:35|1|5|Lower Manhattan|57|3.1|Tea|Brewed Chai tea|Spicy Eye Opener Chai Lg
312|2023-01-01|14:37:48|1|5|Lower Manhattan|44|2.5|Tea|Brewed herbal tea|Peppermint Rg
313|2023-01-01|14:39:06|1|5|Lower Manhattan|87|3.0|Coffee|Barista Espresso|Ouro Brasileiro shot
314|2023-01-01|14:39:48|2|8|Hell's Kitchen|34|2.45|Coffee|Premium brewed coffee|Jamaican Coffee River Sm
315|2023-01-01|14:42:39|2|5|Lower Manhattan|61|4.75|Drinking Chocolate|Hot chocolate|Sustainably Grown Organic Lg
316|2023-01-01|14:43:13|2|3|Astoria|50|2.5|Tea|Brewed Black tea|Earl Grey Rg
317|2023-01-01|14:45:31|1|3|Astoria|47|3.0|Tea|Brewed Green tea|Serenity Green Tea Lg
318|2023-01-01|14:46:09|1|8|Hell's Kitchen|48|2.5|Tea|Brewed Black tea|English Breakfast Rg
319|2023-01-01|14:47:29|1|8|Hell's Kitchen|24|3.0|Coffee|Drip coffee|Our Old Time Diner Blend Lg
320|2023-01-01|14:47:29|1|8|Hell's Kitchen|75|3.5|Bakery|Pastry|Croissant
321|2023-01-01|14:49:49|2|8|Hell's Kitchen|51|3.0|Tea|Brewed Black tea|Earl Grey Lg
322|2023-01-01|14:51:19|2|5|Lower Manhattan|43|3.0|Tea|Brewed herbal tea|Lemon Grass Lg
323|2023-01-01|14:55:34|2|3|Astoria|34|2.45|Coffee|Premium brewed coffee|Jamaican Coffee River Sm
324|2023-01-01|14:58:07|2|8|Hell's Kitchen|30|3.0|Coffee|Gourmet brewed coffee|Columbian Medium Roast Lg
325|2023-01-01|14:58:35|1|3|Astoria|43|3.0|Tea|Brewed herbal tea|Lemon Grass Lg
326|2023-01-01|15:02:04|2|3|Astoria|39|4.25|Coffee|Barista Espresso|Latte Rg
327|2023-01-01|15:02:28|1|8|Hell's Kitchen|38|3.75|Coffee|Barista Espresso|Latte
328|2023-01-01|15:06:27|2|5|Lower Manhattan|25|2.2|Coffee|Organic brewed coffee|Brazilian Sm
329|2023-01-01|15:08:28|2|3|Astoria|43|3.0|Tea|Brewed herbal tea|Lemon Grass Lg
330|2023-01-01|15:09:37|1|3|Astoria|22|2.0|Coffee|Drip coffee|Our Old Time Diner Blend Sm
331|2023-01-01|15:09:54|1|8|Hell's Kitchen|61|4.75|Drinking Chocolate|Hot chocolate|Sustainably Grown Organic Lg
332|2023-01-01|15:10:10|1|5|Lower Manhattan|40|3.75|Coffee|Barista Espresso|Cappuccino
333|2023-01-01|15:10:10|1|5|Lower Manhattan|75|3.5|Bakery|Pastry|Croissant
334|2023-01-01|15:12:22|1|3|Astoria|24|3.0|Coffee|Drip coffee|Our Old Time Diner Blend Lg
335|2023-01-01|15:12:54|2|3|Astoria|52|2.5|Tea|Brewed Chai tea|Traditional Blend Chai Rg
336|2023-01-01|15:14:19|2|3|Astoria|26|3.0|Coffee|Organic brewed coffee|Brazilian Rg
337|2023-01-01|15:16:37|2|5|Lower Manhattan|38|3.75|Coffee|Barista Espresso|Latte
338|2023-01-01|15:18:56|1|3|Astoria|61|4.75|Drinking Chocolate|Hot chocolate|Sustainably Grown Organic Lg
339|2023-01-01|15:19:34|1|3|Astoria|29|2.5|Coffee|Gourmet brewed coffee|Columbian Medium Roast Rg
340|2023-01-01|15:21:05|2|8|Hell's Kitchen|30|3.0|Coffee|Gourmet brewed coffee|Columbian Medium Roast Lg
341|2023-01-01|15:22:11|2|3|Astoria|39|4.25|Coffee|Barista Espresso|Latte Rg
342|2023-01-01|15:24:01|1|8|Hell's Kitchen|26|3.0|Coffee|Organic brewed coffee|Brazilian Rg
343|2023-01-01|15:25:09|2|5|Lower Manhattan|50|2.5|Tea|Brewed Black tea|Earl Grey Rg
344|2023-01-01|15:27:11|2|3|Astoria|58|3.5|Drinking Chocolate|Hot chocolate|Dark chocolate Rg
345|2023-01-01|15:28:29|1|3|Astoria|58|3.5|Drinking Chocolate|Hot chocolate|Dark chocolate Rg
346|2023-01-01|15:28:54|1|5|Lower Manhattan|43|3.0|Tea|Brewed herbal tea|Lemon Grass Lg
347|2023-01-01|15:29:24|1|3|Astoria|57|3.1|Tea|Brewed Chai tea|Spicy Eye Opener Chai Lg
348|2023-01-01|15:29:24|1|3|Astoria|70|3.25|Bakery|Scone|Cranberry Scone
349|2023-01-01|15:30:16|1|3|Astoria|43|3.0|Tea|Brewed herbal tea|Lemon Grass Lg
350|2023-01-01|15:30:27|2|3|Astoria|31|2.2|Coffee|Gourmet brewed coffee|Ethiopia Sm
351|2023-01-01|15:30:58|1|5|Lower Manhattan|34|2.45|Coffee|Premium brewed coffee|Jamaican Coffee River Sm
352|2023-01-01|15:30:58|2|8|Hell's Kitchen|29|2.5|Coffee|Gourmet brewed coffee|Columbian Medium Roast Rg
353|2023-01-01|15:33:36|2|5|Lower Manhattan|28|2.0|Coffee|Gourmet brewed coffee|Columbian Medium Roast Sm
354|2023-01-01|15:33:36|1|5|Lower Manhattan|74|3.5|Bakery|Biscotti|Ginger Biscotti
355|2023-01-01|15:34:10|2|3|Astoria|41|4.25|Coffee|Barista Espresso|Cappuccino Lg
356|2023-01-01|15:34:10|1|3|Astoria|76|3.5|Bakery|Biscotti|Chocolate Chip Biscotti
357|2023-01-01|15:36:59|2|5|Lower Manhattan|37|3.0|Coffee|Barista Espresso|Espresso shot
358|2023-01-01|15:39:44|1|8|Hell's Kitchen|44|2.5|Tea|Brewed herbal tea|Peppermint Rg
359|2023-01-01|15:42:20|1|3|Astoria|36|3.75|Coffee|Premium brewed coffee|Jamaican Coffee River Lg
360|2023-01-01|15:45:16|2|3|Astoria|46|2.5|Tea|Brewed Green tea|Serenity Green Tea Rg
361|2023-01-01|15:46:34|2|5|Lower Manhattan|40|3.75|Coffee|Barista Espresso|Cappuccino
362|2023-01-01|15:51:15|2|8|Hell's Kitchen|35|3.1|Coffee|Premium brewed coffee|Jamaican Coffee River Rg
363|2023-01-01|15:52:23|2|5|Lower Manhattan|39|4.25|Coffee|Barista Espresso|Latte Rg
364|2023-01-01|15:52:23|1|5|Lower Manhattan|69|3.25|Bakery|Biscotti|Hazelnut Biscotti
365|2023-01-01|15:53:55|2|5|Lower Manhattan|33|3.5|Coffee|Gourmet brewed coffee|Ethiopia Lg
366|2023-01-01|15:55:45|1|8|Hell's Kitchen|24|3.0|Coffee|Drip coffee|Our Old Time Diner Blend Lg
367|2023-01-01|15:55:50|2|3|Astoria|31|2.2|Coffee|Gourmet brewed coffee|Ethiopia Sm
368|2023-01-01|15:58:55|1|8|Hell's Kitchen|48|2.5|Tea|Brewed Black tea|English Breakfast Rg
369|2023-01-01|16:00:23|1|8|Hell's Kitchen|38|3.75|Coffee|Barista Espresso|Latte
370|2023-01-01|16:02:07|1|8|Hell's Kitchen|41|4.25|Coffee|Barista Espresso|Cappuccino Lg
371|2023-01-01|16:03:30|2|3|Astoria|34|2.45|Coffee|Premium brewed coffee|Jamaican Coffee River Sm
372|2023-01-01|16:03:54|1|8|Hell's Kitchen|46|2.5|Tea|Brewed Green tea|Serenity Green Tea Rg
373|2023-01-01|16:04:10|2|3|Astoria|42|2.5|Tea|Brewed herbal tea|Lemon Grass Rg
374|2023-01-01|16:06:04|2|3|Astoria|23|2.5|Coffee|Drip coffee|Our Old Time Diner Blend Rg
375|2023-01-01|16:07:20|2|3|Astoria|23|2.5|Coffee|Drip coffee|Our Old Time Diner Blend Rg
376|2023-01-01|16:08:59|2|3|Astoria|42|2.5|Tea|Brewed herbal tea|Lemon Grass Rg
377|2023-01-01|16:10:37|2|3|Astoria|42|2.5|Tea|Brewed herbal tea|Lemon Grass Rg
378|2023-01-01|16:12:00|1|8|Hell's Kitchen|87|3.0|Coffee|Barista Espresso|Ouro Brasileiro shot
379|2023-01-01|16:17:06|2|3|Astoria|34|2.45|Coffee|Premium brewed coffee|Jamaican Coffee River Sm
380|2023-01-01|16:17:52|2|3|Astoria|29|2.5|Coffee|Gourmet brewed coffee|Columbian Medium Roast Rg
381|2023-01-01|16:19:00|2|8|Hell's Kitchen|29|2.5|Coffee|Gourmet brewed coffee|Columbian Medium Roast Rg
382|2023-01-01|16:19:17|1|3|Astoria|56|2.55|Tea|Brewed Chai tea|Spicy Eye Opener Chai Rg
383|2023-01-01|16:19:26|2|5|Lower Manhattan|40|3.75|Coffee|Barista Espresso|Cappuccino
384|2023-01-01|16:20:07|2|3|Astoria|36|3.75|Coffee|Premium brewed coffee|Jamaican Coffee River Lg
385|2023-01-01|16:22:07|1|5|Lower Manhattan|22|2.0|Coffee|Drip coffee|Our Old Time Diner Blend Sm
386|2023-01-01|16:22:38|1|3|Astoria|22|2.0|Coffee|Drip coffee|Our Old Time Diner Blend Sm
387|2023-01-01|16:25:28|1|3|Astoria|44|2.5|Tea|Brewed herbal tea|Peppermint Rg
388|2023-01-01|16:27:42|1|5|Lower Manhattan|56|2.55|Tea|Brewed Chai tea|Spicy Eye Opener Chai Rg
389|2023-01-01|16:28:00|2|8|Hell's Kitchen|53|3.0|Tea|Brewed Chai tea|Traditional Blend Chai Lg
390|2023-01-01|16:28:57|1|5|Lower Manhattan|42|2.5|Tea|Brewed herbal tea|Lemon Grass Rg
391|2023-01-01|16:29:36|2|3|Astoria|27|3.5|Coffee|Organic brewed coffee|Brazilian Lg
392|2023-01-01|16:30:12|1|3|Astoria|40|3.75|Coffee|Barista Espresso|Cappuccino
393|2023-01-01|16:33:35|1|3|Astoria|35|3.1|Coffee|Premium brewed coffee|Jamaican Coffee River Rg
394|2023-01-01|16:35:11|1|5|Lower Manhattan|28|2.0|Coffee|Gourmet brewed coffee|Columbian Medium Roast Sm
395|2023-01-01|16:39:24|1|3|Astoria|36|3.75|Coffee|Premium brewed coffee|Jamaican Coffee River Lg
396|2023-01-01|16:39:27|1|8|Hell's Kitchen|58|3.5|Drinking Chocolate|Hot chocolate|Dark chocolate Rg
397|2023-01-01|16:40:18|1|3|Astoria|33|3.5|Coffee|Gourmet brewed coffee|Ethiopia Lg
398|2023-01-01|16:40:19|1|5|Lower Manhattan|46|2.5|Tea|Brewed Green tea|Serenity Green Tea Rg
399|2023-01-01|16:41:51|1|5|Lower Manhattan|23|2.5|Coffee|Drip coffee|Our Old Time Diner Blend Rg
400|2023-01-01|16:43:33|2|8|Hell's Kitchen|50|2.5|Tea|Brewed Black tea|Earl Grey Rg
401|2023-01-01|16:44:46|2|3|Astoria|54|2.5|Tea|Brewed Chai tea|Morning Sunrise Chai Rg
402|2023-01-01|16:47:05|1|5|Lower Manhattan|44|2.5|Tea|Brewed herbal tea|Peppermint Rg
403|2023-01-01|16:47:05|1|5|Lower Manhattan|72|3.25|Bakery|Scone|Ginger Scone
404|2023-01-01|16:48:31|2|5|Lower Manhattan|44|2.5|Tea|Brewed herbal tea|Peppermint Rg
405|2023-01-01|16:49:19|1|5|Lower Manhattan|53|3.0|Tea|Brewed Chai tea|Traditional Blend Chai Lg
406|2023-01-01|16:49:19|1|5|Lower Manhattan|71|3.75|Bakery|Pastry|Chocolate Croissant
407|2023-01-01|16:49:38|1|3|Astoria|52|2.5|Tea|Brewed Chai tea|Traditional Blend Chai Rg
408|2023-01-01|16:52:13|2|8|Hell's Kitchen|42|2.5|Tea|Brewed herbal tea|Lemon Grass Rg
409|2023-01-01|16:52:51|1|5|Lower Manhattan|50|2.5|Tea|Brewed Black tea|Earl Grey Rg
410|2023-01-01|16:56:48|1|3|Astoria|28|2.0|Coffee|Gourmet brewed coffee|Columbian Medium Roast Sm
411|2023-01-01|16:58:42|1|3|Astoria|58|3.5|Drinking Chocolate|Hot chocolate|Dark chocolate Rg
412|2023-01-01|16:58:42|1|3|Astoria|69|3.25|Bakery|Biscotti|Hazelnut Biscotti
413|2023-01-01|17:01:03|2|5|Lower Manhattan|36|3.75|Coffee|Premium brewed coffee|Jamaican Coffee River Lg
414|2023-01-01|17:01:31|2|8|Hell's Kitchen|50|2.5|Tea|Brewed Black tea|Earl Grey Rg
415|2023-01-01|17:03:21|1|3|Astoria|50|2.5|Tea|Brewed Black tea|Earl Grey Rg
416|2023-01-01|17:05:44|2|3|Astoria|36|3.75|Coffee|Premium brewed coffee|Jamaican Coffee River Lg
417|2023-01-01|17:09:18|2|8|Hell's Kitchen|47|3.0|Tea|Brewed Green tea|Serenity Green Tea Lg
418|2023-01-01|17:10:34|1|3|Astoria|27|3.5|Coffee|Organic brewed coffee|Brazilian Lg
419|2023-01-01|17:10:35|1|3|Astoria|59|4.5|Drinking Chocolate|Hot chocolate|Dark chocolate Lg
420|2023-01-01|17:11:58|2|8|Hell's Kitchen|36|3.75|Coffee|Premium brewed coffee|Jamaican Coffee River Lg
421|2023-01-01|17:13:17|2|5|Lower Manhattan|31|2.2|Coffee|Gourmet brewed coffee|Ethiopia Sm
422|2023-01-01|17:16:17|1|8|Hell's Kitchen|35|3.1|Coffee|Premium brewed coffee|Jamaican Coffee River Rg
423|2023-01-01|17:17:19|2|8|Hell's Kitchen|55|4.0|Tea|Brewed Chai tea|Morning Sunrise Chai Lg
424|2023-01-01|17:17:22|1|8|Hell's Kitchen|31|2.2|Coffee|Gourmet brewed coffee|Ethiopia Sm
425|2023-01-01|17:18:36|1|3|Astoria|29|2.5|Coffee|Gourmet brewed coffee|Columbian Medium Roast Rg
426|2023-01-01|17:19:08|2|5|Lower Manhattan|34|2.45|Coffee|Premium brewed coffee|Jamaican Coffee River Sm
427|2023-01-01|17:19:08|1|5|Lower Manhattan|75|3.5|Bakery|Pastry|Croissant
428|2023-01-01|17:19:11|2|8|Hell's Kitchen|39|4.25|Coffee|Barista Espresso|Latte Rg
429|2023-01-01|17:19:28|2|8|Hell's Kitchen|28|2.0|Coffee|Gourmet brewed coffee|Columbian Medium Roast Sm
430|2023-01-01|17:19:49|2|8|Hell's Kitchen|87|3.0|Coffee|Barista Espresso|Ouro Brasileiro shot
431|2023-01-01|17:19:49|1|8|Hell's Kitchen|78|4.5|Bakery|Scone|Scottish Cream Scone 
432|2023-01-01|17:20:02|2|8|Hell's Kitchen|46|2.5|Tea|Brewed Green tea|Serenity Green Tea Rg
433|2023-01-01|17:20:02|1|8|Hell's Kitchen|77|3.0|Bakery|Scone|Oatmeal Scone
434|2023-01-01|17:22:36|1|3|Astoria|36|3.75|Coffee|Premium brewed coffee|Jamaican Coffee River Lg
435|2023-01-01|17:23:03|1|5|Lower Manhattan|48|2.5|Tea|Brewed Black tea|English Breakfast Rg
436|2023-01-01|17:23:04|1|3|Astoria|41|4.25|Coffee|Barista Espresso|Cappuccino Lg
437|2023-01-01|17:25:45|2|3|Astoria|58|3.5|Drinking Chocolate|Hot chocolate|Dark chocolate Rg
438|2023-01-01|17:26:15|1|8|Hell's Kitchen|35|3.1|Coffee|Premium brewed coffee|Jamaican Coffee River Rg
439|2023-01-01|17:26:15|1|8|Hell's Kitchen|76|3.5|Bakery|Biscotti|Chocolate Chip Biscotti
440|2023-01-01|17:28:42|1|5|Lower Manhattan|37|3.0|Coffee|Barista Espresso|Espresso shot
441|2023-01-01|17:28:42|1|5|Lower Manhattan|70|3.25|Bakery|Scone|Cranberry Scone
442|2023-01-01|17:29:25|1|3|Astoria|46|2.5|Tea|Brewed Green tea|Serenity Green Tea Rg
443|2023-01-01|17:29:25|1|3|Astoria|75|3.5|Bakery|Pastry|Croissant
444|2023-01-01|17:34:47|2|8|Hell's Kitchen|54|2.5|Tea|Brewed Chai tea|Morning Sunrise Chai Rg
445|2023-01-01|17:35:26|1|3|Astoria|47|3.0|Tea|Brewed Green tea|Serenity Green Tea Lg
446|2023-01-01|17:35:26|1|3|Astoria|69|3.25|Bakery|Biscotti|Hazelnut Biscotti
447|2023-01-01|17:37:26|1|8|Hell's Kitchen|42|2.5|Tea|Brewed herbal tea|Lemon Grass Rg
448|2023-01-01|17:40:50|1|3|Astoria|55|4.0|Tea|Brewed Chai tea|Morning Sunrise Chai Lg
449|2023-01-01|17:41:55|2|3|Astoria|55|4.0|Tea|Brewed Chai tea|Morning Sunrise Chai Lg
450|2023-01-01|17:41:55|1|3|Astoria|71|3.75|Bakery|Pastry|Chocolate Croissant
451|2023-01-01|17:43:49|2|8|Hell's Kitchen|52|2.5|Tea|Brewed Chai tea|Traditional Blend Chai Rg
452|2023-01-01|17:44:28|2|3|Astoria|27|3.5|Coffee|Organic brewed coffee|Brazilian Lg
453|2023-01-01|17:44:28|1|3|Astoria|74|3.5|Bakery|Biscotti|Ginger Biscotti
454|2023-01-01|17:44:48|1|8|Hell's Kitchen|34|2.45|Coffee|Premium brewed coffee|Jamaican Coffee River Sm
455|2023-01-01|17:45:21|1|8|Hell's Kitchen|27|3.5|Coffee|Organic brewed coffee|Brazilian Lg
456|2023-01-01|17:46:21|2|8|Hell's Kitchen|36|3.75|Coffee|Premium brewed coffee|Jamaican Coffee River Lg
457|2023-01-01|17:46:21|1|8|Hell's Kitchen|76|3.5|Bakery|Biscotti|Chocolate Chip Biscotti
458|2023-01-01|17:49:04|2|8|Hell's Kitchen|60|3.75|Drinking Chocolate|Hot chocolate|Sustainably Grown Organic Rg
459|2023-01-01|17:50:19|1|5|Lower Manhattan|45|3.0|Tea|Brewed herbal tea|Peppermint Lg
460|2023-01-01|17:50:30|2|8|Hell's Kitchen|38|3.75|Coffee|Barista Espresso|Latte
461|2023-01-01|17:51:06|2|3|Astoria|60|3.75|Drinking Chocolate|Hot chocolate|Sustainably Grown Organic Rg
462|2023-01-01|17:54:11|2|3|Astoria|56|2.55|Tea|Brewed Chai tea|Spicy Eye Opener Chai Rg
463|2023-01-01|17:56:46|1|8|Hell's Kitchen|30|3.0|Coffee|Gourmet brewed coffee|Columbian Medium Roast Lg
464|2023-01-01|17:58:01|1|5|Lower Manhattan|39|4.25|Coffee|Barista Espresso|Latte Rg
465|2023-01-01|17:59:44|2|8|Hell's Kitchen|53|3.0|Tea|Brewed Chai tea|Traditional Blend Chai Lg
466|2023-01-01|17:59:44|1|8|Hell's Kitchen|76|3.5|Bakery|Biscotti|Chocolate Chip Biscotti
467|2023-01-01|18:01:08|2|8|Hell's Kitchen|45|3.0|Tea|Brewed herbal tea|Peppermint Lg
468|2023-01-01|18:02:00|1|3|Astoria|52|2.5|Tea|Brewed Chai tea|Traditional Blend Chai Rg
469|2023-01-01|18:02:21|2|5|Lower Manhattan|49|3.0|Tea|Brewed Black tea|English Breakfast Lg
470|2023-01-01|18:03:13|1|3|Astoria|28|2.0|Coffee|Gourmet brewed coffee|Columbian Medium Roast Sm
471|2023-01-01|18:03:13|1|3|Astoria|78|4.5|Bakery|Scone|Scottish Cream Scone 
472|2023-01-01|18:04:34|1|3|Astoria|28|2.0|Coffee|Gourmet brewed coffee|Columbian Medium Roast Sm
473|2023-01-01|18:06:52|2|3|Astoria|30|3.0|Coffee|Gourmet brewed coffee|Columbian Medium Roast Lg
474|2023-01-01|18:06:52|1|3|Astoria|79|3.75|Bakery|Scone|Jumbo Savory Scone
